energy,tempo,danceability,loudness,valence,speechiness,instrumentalness,acousticness,liveness,duration_ms,track_name,track_artist,playlist_genre,playlist_subgenre,track_popularity,popular,genre_group
0.578,124.005,0.916,-6.275,0.192,0.124,0.00402,0.00349,0.113,159894.0,TEFLON DON,Future,hip-hop,modern,74,1,urban
0.574,146.007,0.694,-6.144,0.286,0.0483,0.0,0.193,0.082,126356.0,Circadian Rhythm,Drake,hip-hop,modern,79,1,urban
0.867,131.041,0.902,-3.108,0.799,0.225,0.0,0.0678,0.142,132338.0,The Largest,BigXthaPlug,hip-hop,modern,68,1,urban
0.692,140.203,0.637,-7.231,0.427,0.164,0.0,0.0153,0.345,164366.0,Light Year (Practice),Lil Uzi Vert,hip-hop,modern,73,1,urban
0.478,104.563,0.675,-10.201,0.39,0.512,7.8e-06,0.0731,0.127,210286.0,Blow for Blow (feat. J. Cole),"Tee Grizzley, J. Cole",hip-hop,modern,69,1,urban
0.878,82.557,0.661,-4.099,0.514,0.31,0.0,0.00289,0.381,165413.0,Rah Tah Tah,"Tyler, The Creator",hip-hop,modern,87,1,urban
0.396,78.022,0.726,-9.121,0.413,0.283,0.0,0.269,0.527,197428.0,Both Ways,Juice WRLD,hip-hop,modern,73,1,urban
0.711,117.038,0.974,-5.206,0.328,0.194,3.92e-05,0.0988,0.0888,126832.0,NISSAN ALTIMA,Doechii,hip-hop,modern,72,1,urban
0.527,77.499,0.824,-5.506,0.212,0.118,0.0,0.149,0.368,155391.0,Tailor Swif,A$AP Rocky,hip-hop,modern,74,1,urban
0.752,158.042,0.638,-6.227,0.242,0.0385,0.734,0.0066,0.17,170188.0,GEEK TIMË,Yeat,hip-hop,modern,72,1,urban
0.826,108.52,0.654,-2.93,0.417,0.354,0.00146,0.0153,0.131,256227.0,Many Men (Wish Death),50 Cent,hip-hop,gangster,71,1,urban
0.472,101.061,0.898,-7.001,0.214,0.0776,0.0,0.0107,0.141,274192.0,Not Like Us,Kendrick Lamar,hip-hop,gangster,88,1,urban
0.764,140.113,0.882,-5.241,0.886,0.204,0.0,0.359,0.119,140733.0,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",hip-hop,gangster,81,1,urban
0.552,144.941,0.64,-5.679,0.112,0.129,0.0,0.0215,0.119,228267.0,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",hip-hop,gangster,84,1,urban
0.632,123.987,0.848,-7.381,0.253,0.277,0.0,0.398,0.282,171198.0,"Bent (with Kyle Richh, Jenn Carter & TaTa)","41, Kyle Richh, Jenn Carter, TaTa",hip-hop,gangster,68,1,urban
0.805,142.096,0.548,-5.732,0.649,0.351,0.000405,0.212,0.408,216387.0,Dior,Pop Smoke,hip-hop,gangster,76,1,urban
0.631,121.854,0.772,-5.082,0.433,0.0431,0.0,0.0648,0.129,173253.0,SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",hip-hop,gangster,70,1,urban
0.702,125.089,0.871,-8.025,0.675,0.253,0.0,0.296,0.0912,131286.0,6locc 6a6y,Lil Loaded,hip-hop,gangster,69,1,urban
0.57,142.974,0.787,-5.881,0.733,0.225,0.0,0.0449,0.135,223879.0,All My Life (feat. J. Cole),"Lil Durk, J. Cole",hip-hop,gangster,69,1,urban
0.583,116.624,0.709,-5.298,0.533,0.204,2.97e-06,0.138,0.195,182667.0,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",hip-hop,gangster,79,1,urban
0.592,159.98,0.82,-7.002,0.4,0.29,4.71e-06,0.0149,0.121,196180.0,Took Her To The O,King Von,hip-hop,gangster,78,1,urban
0.68,144.006,0.85,-6.18,0.694,0.338,0.0,0.732,0.0964,173333.0,Loading,Central Cee,hip-hop,gangster,70,1,urban
0.758,165.409,0.681,-6.524,0.331,0.188,0.0,0.00465,0.555,220584.0,née-nah,"21 Savage, Travis Scott, Metro Boomin",hip-hop,gangster,73,1,urban
0.413,131.964,0.772,-8.194,0.211,0.0891,0.0,0.0361,0.111,246213.0,Love Sosa,Chief Keef,hip-hop,gangster,77,1,urban
0.658,151.951,0.752,-6.297,0.387,0.342,0.0,0.0421,0.0927,213520.0,Drankin N Smokin,"Future, Lil Uzi Vert",hip-hop,gangster,70,1,urban
0.732,142.791,0.548,-5.652,0.612,0.336,0.0,0.125,0.269,127547.0,Invincible,Pop Smoke,hip-hop,gangster,71,1,urban
0.676,143.477,0.594,-5.808,0.472,0.344,0.0,0.135,0.163,181145.0,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",hip-hop,gangster,69,1,urban
0.618,99.7,0.49,-5.655,0.286,0.104,3.77e-06,0.0221,0.259,201600.0,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",hip-hop,gangster,68,1,urban
0.35,77.528,0.822,-12.207,0.346,0.574,0.0,0.0213,0.0757,186000.0,Neva Cared,Polo G,hip-hop,gangster,68,1,urban
0.946,150.141,0.804,-5.949,0.745,0.352,0.0,0.002,0.359,146880.0,Mr. Glock,Key Glock,hip-hop,gangster,70,1,urban
0.626,143.01,0.819,-4.574,0.415,0.202,0.101,0.00748,0.167,195906.0,Runnin,"21 Savage, Metro Boomin",hip-hop,gangster,78,1,urban
0.592,188.051,0.696,-6.281,0.232,0.319,0.0,0.152,0.127,122680.0,Armed & Dangerous,King Von,hip-hop,gangster,72,1,urban
0.547,138.05,0.92,-4.98,0.606,0.272,1.45e-06,0.0241,0.0998,89536.0,Coffin,Lil Yachty,hip-hop,gangster,70,1,urban
0.395,76.984,0.793,-5.578,0.128,0.385,1.4e-05,0.277,0.109,213287.0,Ready (feat. Gunna),"Lil Baby, Gunna",hip-hop,gangster,69,1,urban
0.774,130.007,0.867,-5.791,0.549,0.315,0.0,0.11,0.157,142498.0,Russian Cream,Key Glock,hip-hop,gangster,69,1,urban
0.449,136.006,0.578,-6.349,0.1,0.286,2.17e-06,0.0618,0.119,192956.0,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",hip-hop,gangster,73,1,urban
0.673,165.921,0.529,-4.711,0.366,0.175,2.41e-06,0.000307,0.093,218365.0,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",hip-hop,gangster,80,1,urban
0.73,156.953,0.729,-5.14,0.41,0.261,4.33e-05,0.00165,0.118,191399.0,"Crazy Story, Pt. 3",King Von,hip-hop,gangster,75,1,urban
0.487,127.05,0.964,-6.071,0.108,0.421,6.07e-06,0.00127,0.115,154024.0,Pure Cocaine,Lil Baby,hip-hop,gangster,77,1,urban
0.732,149.012,0.841,-5.186,0.576,0.19,2.18e-05,0.0115,0.136,143480.0,Ambition For Cash,Key Glock,hip-hop,gangster,73,1,urban
0.611,134.093,0.711,-5.453,0.144,0.33,0.0,0.00588,0.23,252262.0,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",hip-hop,gangster,79,1,urban
0.733,130.029,0.847,-6.439,0.202,0.16,1.04e-05,0.00574,0.151,193591.0,Glock In My Lap,"21 Savage, Metro Boomin",hip-hop,gangster,80,1,urban
0.48,143.029,0.846,-8.618,0.419,0.359,0.0,0.269,0.0989,169532.0,3 Headed Goat (feat. Lil Baby & Polo G),"Lil Durk, Lil Baby, Polo G",hip-hop,gangster,68,1,urban
0.575,120.031,0.88,-6.091,0.671,0.163,0.0,0.415,0.109,232048.0,Run It Up (feat. Offset & Moneybagg Yo),"Lil Tjay, Offset, Moneybagg Yo",hip-hop,gangster,71,1,urban
0.727,150.062,0.477,-4.053,0.227,0.286,0.0,0.000866,0.108,236524.0,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",hip-hop,gangster,70,1,urban
0.495,137.027,0.853,-14.63,0.0774,0.14,0.000217,0.0917,0.0844,243228.0,Sticky,Drake,hip-hop,gangster,68,1,urban
0.434,150.062,0.833,-8.795,0.281,0.431,0.0219,0.0102,0.165,204600.0,Mask Off,Future,hip-hop,gangster,81,1,urban
0.564,77.972,0.856,-6.295,0.483,0.392,0.0,0.00327,0.134,135960.0,On Me,Lil Baby,hip-hop,gangster,70,1,urban
0.67,139.956,0.79,-5.527,0.408,0.105,2.32e-06,0.377,0.119,195950.0,N95,Kendrick Lamar,hip-hop,gangster,75,1,urban
0.733,97.974,0.825,-5.625,0.62,0.0969,0.0,0.349,0.112,190331.0,Rich Nigga Shit (feat. Young Thug),"21 Savage, Metro Boomin, Young Thug",hip-hop,gangster,75,1,urban
0.567,75.965,0.574,-7.126,0.526,0.465,0.0,0.164,0.258,229938.0,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",hip-hop,gangster,78,1,urban
0.434,150.062,0.833,-8.795,0.281,0.431,0.0219,0.0102,0.165,204600.0,Mask Off,Future,hip-hop,trap,81,1,urban
0.665,94.329,0.583,-3.885,0.463,0.18,0.0,0.314,0.112,155368.0,Imagina esse Cenário,"Matuê, Veigh",hip-hop,trap,75,1,urban
0.346,119.957,0.963,-9.309,0.562,0.53,0.0,0.0355,0.108,142273.0,Yes Indeed,"Lil Baby, Drake",hip-hop,trap,75,1,urban
0.577,148.107,0.797,-5.617,0.17,0.195,0.0,0.0174,0.301,206031.0,Wake Up & Bake Up,"Duki, Wiz Khalifa, Arcángel",hip-hop,trap,72,1,urban
0.59,119.97,0.88,-4.709,0.723,0.204,0.0,0.08,0.184,170000.0,M4,"Teto, Matuê",hip-hop,trap,68,1,urban
0.631,129.902,0.807,-4.883,0.126,0.111,0.0,0.407,0.117,213613.0,Diablita (feat. Anuel AA & Baby Rasta),"Trap Capos, Noriel, Anuel AA, Baby Rasta",hip-hop,trap,70,1,urban
0.413,131.964,0.772,-8.194,0.211,0.0891,0.0,0.0361,0.111,246213.0,Love Sosa,Chief Keef,hip-hop,trap,77,1,urban
0.822,165.946,0.513,-4.51,0.768,0.383,0.0,0.14,0.11,204668.0,Tessera sanitaria (feat. Nerissima Serpe & Papa V),"Night Skinny, Nerissima Serpe, Papa V",hip-hop,trap,69,1,urban
0.666,127.079,0.926,-5.314,0.168,0.244,0.0,0.0611,0.123,343150.0,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",hip-hop,trap,70,1,urban
0.575,145.95,0.713,-6.706,0.189,0.0501,0.0,0.00669,0.169,226400.0,That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",hip-hop,trap,72,1,urban
0.586,124.041,0.808,-7.242,0.568,0.169,0.0,0.641,0.14,263288.0,Me Acostumbre (feat. Bad Bunny),"Arcángel, Bad Bunny",hip-hop,trap,68,1,urban
0.676,162.012,0.814,-4.67,0.312,0.231,1.28e-05,0.00709,0.119,267707.0,Like That,"Future, Metro Boomin, Kendrick Lamar",hip-hop,trap,83,1,urban
0.928,109.966,0.616,-2.34,0.23,0.043,0.0,0.0168,0.156,230182.0,Castlevania,Matuê,hip-hop,trap,70,1,urban
0.542,135.14,0.926,-5.064,0.564,0.293,0.0,0.135,0.0877,181929.0,We Paid (feat. 42 Dugg),"Lil Baby, 42 Dugg",hip-hop,trap,70,1,urban
0.637,135.055,0.851,-6.149,0.616,0.104,0.0,0.225,0.227,179556.0,Brindis,"Duki, Headie One",hip-hop,trap,73,1,urban
0.718,128.14,0.76,-3.017,0.557,0.232,0.0,0.348,0.0982,191295.0,Pa Ti,"Bad Bunny, Bryant Myers",hip-hop,trap,72,1,urban
0.748,115.01,0.752,-3.755,0.497,0.0895,0.0,0.289,0.105,295304.0,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,"Trap Capos, Noriel, Bad Bunny, Almighty",hip-hop,trap,70,1,urban
0.536,119.967,0.689,-8.861,0.349,0.174,0.0,0.25,0.169,341135.0,Tu Me Enamoraste - Remix,"Lary Over, Anuel, Bryant Myers, Almighty, Brytiago",hip-hop,trap,69,1,urban
0.531,118.96,0.566,-6.635,0.367,0.0716,0.0,0.192,0.179,227518.0,Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",hip-hop,trap,73,1,urban
0.657,124.992,0.883,-5.748,0.284,0.305,0.0,0.0603,0.128,172933.0,PUFFIN ON ZOOTIEZ,Future,hip-hop,trap,77,1,urban
0.88,92.055,0.753,-3.165,0.582,0.081,0.0,0.455,0.146,127826.0,1993,Matuê,hip-hop,trap,73,1,urban
0.496,86.003,0.889,-6.365,0.544,0.0905,0.0,0.259,0.252,180522.0,Going Bad (feat. Drake),"Meek Mill, Drake",hip-hop,trap,74,1,urban
0.708,96.914,0.712,-5.715,0.634,0.247,0.0,0.404,0.29,165773.0,Un Día Más,"Duki, YSY A",hip-hop,trap,71,1,urban
0.696,120.146,0.744,-5.015,0.406,0.117,0.0,0.71,0.0808,260493.0,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel",hip-hop,trap,69,1,urban
0.629,140.101,0.523,-4.058,0.209,0.0549,0.0,0.156,0.323,283121.0,Un Ratito Mas,"Bryant Myers, Bad Bunny",hip-hop,trap,68,1,urban
0.735,99.827,0.697,-4.16,0.403,0.0497,0.0,0.172,0.099,162970.0,CANZONE D'ODIO (feat. Lil Baby),"Lazza, Lil Baby",hip-hop,trap,73,1,urban
0.671,147.037,0.607,-6.934,0.316,0.0863,1.31e-06,0.403,0.128,137143.0,Deus Perdoa,"Filipe Ret, Dallass, Hunter",hip-hop,trap,68,1,urban
0.486,110.964,0.784,-6.497,0.0894,0.0475,0.497,0.0538,0.101,265996.0,Solo,Future,hip-hop,trap,80,1,urban
0.583,116.624,0.709,-5.298,0.533,0.204,2.97e-06,0.138,0.195,182667.0,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",hip-hop,trap,79,1,urban
0.385,129.958,0.69,-8.444,0.19,0.0817,0.0,0.181,0.236,226101.0,Cómo Le Digo,"KHEA, Omar Varela, Asan",hip-hop,trap,68,1,urban
0.411,172.445,0.722,-9.963,0.503,0.387,0.0,0.509,0.0976,142026.0,Maturidade,"KayBlack, Wall Hein, AMUSIK",hip-hop,trap,70,1,urban
0.484,133.03,0.93,-5.486,0.747,0.259,6.84e-05,0.355,0.0922,144361.0,Problemas de um Milionário,"WIU, Teto",hip-hop,trap,70,1,urban
0.6,113.903,0.883,-7.188,0.691,0.37,7.94e-06,0.114,0.0931,156430.0,BOOKER T,Bad Bunny,hip-hop,trap,72,1,urban
0.73,155.008,0.834,-3.714,0.446,0.222,0.0,0.00513,0.124,312820.0,SICKO MODE,Travis Scott,hip-hop,trap,81,1,urban
0.668,87.973,0.573,-4.356,0.145,0.0467,4.01e-05,0.189,0.109,199920.0,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",hip-hop,trap,82,1,urban
0.603,135.993,0.735,-9.474,0.429,0.203,3.56e-05,0.226,0.0844,326937.0,Me Ama Me Odia,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago",hip-hop,trap,71,1,urban
0.637,171.264,0.567,-4.032,0.882,0.298,0.0346,0.499,0.235,131765.0,Hm Hm hm,Youka,afrobeats,nigerian,68,1,urban
0.874,118.079,0.774,-5.641,0.927,0.0488,0.34,0.142,0.413,174053.0,Kese (Dance),Wizkid,afrobeats,nigerian,75,1,urban
0.792,113.981,0.749,-4.621,0.903,0.0402,1.63e-05,0.308,0.0712,172632.0,Awuke,"Davido, YG Marley",afrobeats,nigerian,76,1,urban
0.812,100.049,0.455,-3.455,0.823,0.211,0.0,0.372,0.199,184249.0,Favourite Girl (with Rema),"Darkoo, Rema",afrobeats,nigerian,68,1,urban
0.648,93.2,0.737,-5.493,0.746,0.138,6.92e-06,0.252,0.105,259354.0,Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",afrobeats,nigerian,77,1,urban
0.814,93.482,0.683,-3.505,0.758,0.0466,0.00826,0.277,0.0858,156826.0,PUSH 2 START,Tyla,afrobeats,nigerian,78,1,urban
0.683,145.379,0.501,-7.881,0.623,0.211,9.25e-05,0.109,0.0685,161379.0,Fi Kan We Kan,"Bnxn, Rema",afrobeats,nigerian,71,1,urban
0.634,101.837,0.502,-3.367,0.645,0.144,0.0341,0.677,0.188,219628.0,MMS,"Asake, Wizkid",afrobeats,nigerian,72,1,urban
0.651,112.648,0.694,-6.968,0.471,0.0784,1.36e-05,0.496,0.0787,225881.0,Tu Boda,"Oscar Maydon, Fuerza Regida",latin,modern,93,1,pop
0.581,99.973,0.805,-5.091,0.528,0.0601,0.0202,0.0303,0.0933,177600.0,Después De La 1,"Cris Mj, FloyyMenor, LOUKI",latin,modern,86,1,pop
0.563,105.008,0.833,-5.593,0.343,0.204,1.27e-05,0.528,0.139,182857.0,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",latin,modern,82,1,pop
0.737,101.923,0.779,-4.667,0.445,0.109,0.0,0.134,0.0974,170366.0,Imagínate,"Danny Ocean, Kapo",latin,modern,76,1,pop
0.662,95.999,0.863,-5.855,0.307,0.21,8.45e-06,0.0843,0.334,248363.0,Kamikaze (feat. Victor Mendivil),"Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil",latin,modern,72,1,pop
0.482,100.029,0.69,-6.335,0.356,0.2,0.0004,0.523,0.0728,149074.0,NEL,Fuerza Regida,latin,modern,88,1,pop
0.668,128.027,0.924,-6.795,0.787,0.0469,0.000594,0.446,0.0678,195824.0,Si Antes Te Hubiera Conocido,KAROL G,latin,modern,93,1,pop
0.762,90.025,0.816,-2.864,0.782,0.0565,0.000404,0.534,0.0845,218701.0,DEPORTIVO,"Blessd, Anuel AA",latin,modern,72,1,pop
0.718,105.002,0.848,-4.385,0.564,0.0557,1.9e-05,0.183,0.116,165901.0,SEXO ES LA MODA,"Maria Becerra, Yandel",latin,modern,74,1,pop
0.712,91.98,0.848,-3.574,0.692,0.0981,0.0,0.221,0.106,298131.0,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",latin,modern,84,1,pop
0.627,155.865,0.687,-4.975,0.47,0.181,0.0,0.326,0.0893,206066.0,Khé?,"Rauw Alejandro, Romeo Santos",latin,modern,78,1,pop
0.483,171.831,0.753,-6.436,0.826,0.273,0.0,0.0189,0.0681,177209.0,Ferxxoko,"Joyce Santana, Feid",latin,modern,72,1,pop
0.724,101.097,0.556,-3.165,0.681,0.119,0.0,0.267,0.217,246889.0,Nueva Era,"Duki, Myke Towers",latin,modern,82,1,pop
0.442,100.021,0.776,-8.99,0.838,0.0575,1.31e-05,0.319,0.0723,136944.0,PELIGROSA,FloyyMenor,latin,modern,81,1,pop
0.614,119.893,0.658,-6.981,0.465,0.0324,2.18e-05,0.105,0.092,178337.0,Morena Canela,Chino Pacas,latin,modern,79,1,pop
0.681,155.079,0.56,-6.304,0.388,0.244,0.0,0.103,0.106,223320.0,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",latin,modern,89,1,pop
0.719,104.033,0.707,-4.963,0.701,0.0395,2e-06,0.223,0.371,162205.0,DURO,Quevedo,latin,modern,76,1,pop
0.536,97.541,0.716,-7.798,0.359,0.0328,0.0,0.452,0.208,240669.0,PIÉNSALO,Junior H,latin,modern,84,1,pop
0.594,125.01,0.694,-8.39,0.672,0.0366,0.0,0.396,0.131,307565.0,EN MI MUNDO,"Jasiel Nuñez, Peso Pluma",latin,modern,75,1,pop
0.752,100.076,0.841,-4.735,0.67,0.105,0.00046,0.167,0.949,214643.0,Soltera,Shakira,latin,modern,86,1,pop
0.709,194.055,0.744,-5.778,0.712,0.284,0.0,0.0501,0.0847,130880.0,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",latin,modern,79,1,pop
0.707,82.045,0.786,-4.386,0.691,0.0635,0.0,0.0399,0.121,225373.0,SE ME OLVIDA,"Maisak, Feid",latin,modern,84,1,pop
0.832,98.582,0.742,-4.267,0.716,0.0325,0.0,0.0857,0.296,195846.0,Hecha Pa' Mí,Grupo Frontera,latin,modern,82,1,pop
0.616,104.008,0.773,-4.516,0.25,0.0416,4.24e-05,0.0565,0.145,190107.0,SE TE NOTA (feat. Peso Pluma),"Myke Towers, Peso Pluma",latin,modern,72,1,pop
0.689,120.208,0.724,-7.174,0.936,0.0524,6.77e-06,0.573,0.0922,146141.0,EL LOKERON,Tito Double P,latin,modern,89,1,pop
0.74,117.955,0.748,-3.643,0.618,0.0387,0.000109,0.0292,0.087,198607.0,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",latin,modern,75,1,pop
0.856,136.0,0.691,-5.035,0.713,0.0536,5.09e-05,0.2,0.0876,157500.0,Cholo 7,"Fuerza Regida, Luis R Conriquez",latin,modern,75,1,pop
0.464,79.503,0.373,-8.606,0.301,0.256,0.0135,0.86,0.127,237908.0,KINTSUGI,HUMBE,latin,modern,80,1,pop
0.783,103.001,0.705,-4.783,0.454,0.0403,0.0,0.138,0.0984,172427.0,UWAIE,Kapo,latin,modern,86,1,pop
0.631,111.93,0.706,-5.812,0.289,0.0366,0.0,0.656,0.227,171429.0,IA,"Clarent, Mora",latin,modern,80,1,pop
0.445,156.023,0.55,-9.548,0.512,0.0847,0.00318,0.262,0.507,166159.0,Siento que merezco más,LATIN MAFIA,latin,modern,73,1,pop
0.764,148.853,0.666,-6.297,0.729,0.116,0.0,0.366,0.347,163115.0,AY MAMÁ,"Tito Double P, Grupo Frontera",latin,modern,85,1,pop
0.162,184.784,0.459,-11.634,0.483,0.0425,0.0,0.929,0.137,153609.0,En Otra Vida,"Yami Safdie, Lasso",latin,modern,79,1,pop
0.834,139.995,0.783,-4.623,0.92,0.029,0.000212,0.539,0.0903,160714.0,No Son Doritos,"Clave Especial, Luis R Conriquez",latin,modern,81,1,pop
0.682,100.036,0.75,-3.825,0.618,0.0945,1.28e-06,0.168,0.112,165178.0,Frente al Mar,Beéle,latin,modern,79,1,pop
0.578,199.997,0.734,-4.147,0.88,0.295,0.000242,0.155,0.113,142022.0,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums",latin,modern,82,1,pop
0.513,109.935,0.745,-9.116,0.929,0.087,0.0,0.783,0.216,154620.0,DOS DÍAS,"Tito Double P, Peso Pluma",latin,modern,88,1,pop
0.824,124.997,0.747,-4.353,0.793,0.0348,0.0,0.184,0.282,168547.0,NO PIERDO LA VIDA,"Calle 24, Chuyin",latin,modern,77,1,pop
0.787,165.07,0.809,-3.826,0.9,0.125,0.0011,0.126,0.0653,148152.0,Como Pacman,"Alemán, Gera MX",latin,modern,68,1,pop
0.356,169.653,0.529,-6.612,0.659,0.0569,0.0,0.29,0.136,150523.0,Rey Sin Reina,Julión Álvarez y su Norteño Banda,latin,modern,85,1,pop
0.806,123.009,0.763,-4.946,0.594,0.0532,1.32e-05,0.0012,0.0612,193521.0,JACKPOT,"Belinda, Kenia OS",latin,modern,73,1,pop
0.872,128.924,0.816,-4.27,0.94,0.0442,3.7e-06,0.25,0.254,157209.0,noviogangsta <3,Emilia,latin,modern,77,1,pop
0.896,90.622,0.662,-5.311,0.79,0.251,0.0,0.318,0.186,305280.0,Bandoleros,"Don Omar, Tego Calderón",latin,hip-hop,68,1,pop
0.59,161.989,0.864,-8.768,0.579,0.499,0.0,0.0196,0.093,168560.0,Rucón,Alemán,latin,hip-hop,69,1,pop
0.63,81.009,0.72,-5.549,0.512,0.0413,0.0,0.615,0.108,230292.0,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",indian,bollywood,70,1,world
0.573,82.941,0.603,-5.843,0.236,0.0502,0.0,0.478,0.0971,228855.0,"Ranjha (From ""Shershaah"")","Jasleen Royal, B Praak, Romy, Anvita Dutt",indian,bollywood,68,1,world
0.468,135.875,0.483,-7.642,0.319,0.0341,0.0,0.784,0.152,247941.0,Shayad,"Pritam, Arijit Singh",indian,bollywood,73,1,world
0.519,122.925,0.562,-8.744,0.415,0.0326,0.000268,0.557,0.172,341055.0,Agar Tum Saath Ho,"Alka Yagnik, Arijit Singh",indian,bollywood,70,1,world
0.481,124.914,0.534,-9.016,0.293,0.0412,0.0,0.697,0.142,280282.0,Khairiyat,"Pritam, Arijit Singh",indian,bollywood,71,1,world
0.866,140.266,0.526,-5.822,0.248,0.0568,7.78e-05,0.00287,0.0945,253587.0,505,Arctic Monkeys,rock,indie,84,1,rock
0.903,132.009,0.562,-4.46,0.791,0.0296,0.0939,0.000187,0.298,221000.0,Heads Will Roll,Yeah Yeah Yeahs,rock,indie,68,1,rock
0.585,109.942,0.775,-9.516,0.518,0.0271,0.619,0.0422,0.077,337560.0,Instant Crush (feat. Julian Casablancas),"Daft Punk, Julian Casablancas",rock,indie,74,1,rock
0.957,105.105,0.606,-3.404,0.603,0.0814,0.000295,0.00117,0.14,213800.0,Are You Gonna Be My Girl,Jet,rock,indie,72,1,rock
0.94,100.99,0.438,-3.249,0.421,0.0452,0.0777,8.74e-05,0.3,261000.0,Time to Pretend,MGMT,rock,indie,73,1,rock
0.795,79.028,0.801,-5.115,0.754,0.0504,0.000113,0.0417,0.0717,163253.0,Feel It Still,Portugal. The Man,rock,feel-good,81,1,rock
0.509,119.945,0.578,-6.229,0.586,0.0279,0.734,0.13,0.344,74379.0,misses,Dominic Fike,rock,feel-good,80,1,rock
0.62,117.038,0.741,-5.505,0.934,0.0412,0.000809,0.0295,0.0398,251424.0,Too Sweet,Hozier,rock,feel-good,79,1,rock
0.643,103.842,0.633,-8.122,0.472,0.0252,0.00831,0.106,0.78,130385.0,Wasted Summers,juju<3,rock,feel-good,78,1,rock
0.593,120.509,0.565,-5.864,0.429,0.0883,0.0,0.0288,0.215,157974.0,Feel It - From The Original Series “Invincible”,d4vd,rock,feel-good,78,1,rock
0.749,164.959,0.593,-5.67,0.649,0.0475,0.106,0.0113,0.314,309053.0,The Adults Are Talking,The Strokes,rock,feel-good,77,1,rock
0.518,151.891,0.815,-6.594,0.877,0.0897,0.0,0.223,0.104,177667.0,3 Nights,Dominic Fike,rock,feel-good,77,1,rock
0.846,103.912,0.611,-5.9,0.751,0.0436,0.0,0.00509,0.0784,162920.0,This Charming Man - 2011 Remaster,The Smiths,rock,feel-good,77,1,rock
0.924,168.017,0.598,-4.974,0.611,0.0623,0.799,0.0205,0.17,162339.0,Oysters In My Pocket,Royel Otis,rock,feel-good,76,1,rock
0.828,112.056,0.654,-5.377,0.79,0.0281,0.000144,0.00146,0.122,183893.0,Fluorescent Adolescent,Arctic Monkeys,rock,feel-good,76,1,rock
0.901,113.967,0.621,-5.396,0.744,0.0302,0.0,0.17,0.0875,300773.0,You Get What You Give,New Radicals,rock,feel-good,74,1,rock
0.509,119.869,0.898,-7.973,0.727,0.062,0.0,0.391,0.0876,181507.0,THE SHADE,Rex Orange County,rock,feel-good,74,1,rock
0.94,100.99,0.438,-3.249,0.421,0.0452,0.0777,8.74e-05,0.3,261000.0,Time to Pretend,MGMT,rock,feel-good,73,1,rock
0.572,131.272,0.636,-7.797,0.66,0.0913,0.0,0.287,0.0878,192128.0,Vampire Empire,Big Thief,rock,feel-good,73,1,rock
0.603,102.99,0.66,-7.7,0.527,0.025,0.0144,0.00566,0.0751,214087.0,Her,The American Dawn,rock,feel-good,73,1,rock
0.798,126.976,0.502,-5.909,0.307,0.0414,1.11e-05,0.00291,0.0979,234933.0,Not Strong Enough,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",rock,feel-good,72,1,rock
0.684,209.688,0.633,-4.314,0.725,0.591,8.95e-05,0.314,0.112,213573.0,Hell N Back,Bakar,rock,feel-good,71,1,rock
0.351,87.057,0.665,-9.424,0.451,0.0276,0.819,0.516,0.109,126120.0,Ghostride,Crumb,rock,feel-good,71,1,rock
